23247725,GS25삼청제일점,삼청제일점,1111014000,삼청동,서울특별시 종로구 삼청로 108,1
24905025,GS25성대입구점,성대입구점,1111017100,명륜2가,서울특별시 종로구 성균관로 1,1
12575872,GS25세종마을점,세종마을점,1111011000,누하동,서울특별시 종로구 필운대로 49-2,1
23407537,GS25수성동계곡,수성동계곡점,1111010900,누상동,서울특별시 종로구 옥인6길 5,1
25320680,GS25숭인마사회,,1111017500,숭인동,서울특별시 종로구 난계로29길 67,
28350347,GS25숭인행운,,1111017500,숭인동,서울특별시 종로구 난계로29가길 17,1
15966181,GS25시숭인필점,숭인필점,1111017500,숭인동,서울특별시 종로구 지봉로 50,1
24527739,GS25종로5가역점,종로5가역점,1111016300,종로5가,서울특별시 종로구 대학로 1,1
12567297,GS25종로누하,,1111011000,누하동,서울특별시 종로구 필운대로 39,1
12338136,GS25종로도렴,,1111011600,도렴동,서울특별시 종로구 새문안로5길 31,1
28524506,GS25종로동묘점,종로동묘점,1111017500,숭인동,서울특별시 종로구 지봉로 18,1
12339881,GS25종로방통대2,,1111016800,동숭동,서울특별시 종로구 이화장길 78,1
22289235,GS25종로스타점,종로스타점,1111016300,종로5가,서울특별시 종로구 종로 233,1
12114210,GS25종로스페이스,,1111011500,사직동,서울특별시 종로구 사직로8길 4,1
28169925,GS25종로신문로,,1111012100,신문로2가,서울특별시 종로구 새문안로 42,1
12454318,GS25종로신영점,종로신영점,1111018600,신영동,서울특별시 종로구 진흥로 484,1
12651908,GS25종로율곡로점,종로율곡로점,1111016600,연건동,서울특별시 종로구 율곡로 191-1,1
12579265,GS25종로익선점,종로익선점,1111013300,익선동,서울특별시 종로구 삼일대로30길 23,1
15934234,GS25종로인사,,1111012800,관훈동,서울특별시 종로구 인사동길 59,1
26002282,GS25창신사랑점,창신사랑점,1111017400,창신동,서울특별시 종로구 창신길 27,1
28164062,GS25창신역,,1111017500,숭인동,서울특별시 종로구 지봉로 92,1
28522479,GS25창신역점,창신역점,1111017500,숭인동,서울특별시 종로구 지봉로 92,1
14529163,GS25청운중앙,,1111010100,청운동,서울특별시 종로구 자하문로 100-1,1
12618322,GS25트윈트리타워,,1111012500,중학동,서울특별시 종로구 율곡로 6,1
12566237,GS25평창파크팰리스,,1111018300,평창동,서울특별시 종로구 평창문화로 87,1
22534724,GS25혜화대명점,혜화대명점,1111016900,혜화동,서울특별시 종로구 창경궁로34길 15,1
24580127,GS수퍼마켓,종로구기점,1111018200,구기동,서울특별시 종로구 진흥로 456,
16306428,IGA마트,구기제일점,1111018200,구기동,서울특별시 종로구 진흥로 435,
24185532,JACU,,1111017100,명륜2가,서울특별시 종로구 성균관로 26,1
16265816,Mart,,1111015800,예지동,서울특별시 종로구 창경궁로 88,2
